0000(沈阳-北京) 120000421606
K8178(安康-西安) 43000K81780E
K8179(潼关-西安) 41000K817907
K8180(西安-潼关) 41000K81800G
K8181(榆林-西安) 4a000K818104
K8182(西安-榆林) 41000K818207
K8189(神木-西安) 4a000K81890D
K8190(武功-神木) 41000K819050
K8199(西安-宝鸡) 41000K819902
K8200(宝鸡-西安) 41000K820005
K8202(神木-安康) 4a000K820303
K8203(神木-安康) 4a000K820303
D8203(桂林-南宁) 71000D820306
K8204(安康-神木) 43000K820402
D8204(南宁-桂林) 71000D820406
D8205(桂林-南宁) 71000D820505
D8206(南宁-桂林) 71000D820606
D8208(南宁东-桂林) 71000D820804
D8209(桂林北-南宁东) 71000D820920
D8210(南宁-桂林) 71000D821007
D8211(桂林-南宁) 71000D821103
D8212(南宁-桂林) 71000D821204
D8213(桂林北-南宁东) 71000D821304
D8214(南宁东-桂林) 71000D821405
D8216(南宁东-桂林) 71000D821606
D8217(桂林-南宁东) 71000D821705
K8229(西安-彬县) 41000K82290B
D8231(南宁东-贺州) 71000D823404
K8232(彬县-西安) 4i000K82320C
D8232(贺州-南宁东) 71000D823204
D8233(贺州-南宁东) 71000D823204
D8234(南宁东-贺州) 71000D823404
D8235(南宁东-贺州) 71000D823802
D8236(贺州-南宁东) 71000D823606
D8237(贺州-南宁东) 71000D823606
D8238(南宁东-贺州) 71000D823802
K8239(韩城-西安) 41000K823906
D8239(南宁东-贺州) 71000D824205
K8240(西安-韩城) 41000K824006
D8240(贺州-南宁东) 71000D824001
K8241(韩城-西安) 41000K824106
D8241(贺州-南宁东) 71000D824001
K8242(西安-韩城) 41000K824206
D8242(南宁东-贺州) 71000D824205
K8243(韩城-西安) 41000K824306
K8244(西安-韩城) 41000K824406
D8251(柳州-南宁) 71000D825130
D8252(北海-柳州) 73000D825204
K8261(济南-威海) 47000K826107
D8261(桂林-北海) 71000D826109
K8262(威海-济南) 49000K82620C
D8262(北海-桂林) 73000D826207
D8264(北海-桂林) 73000D826405
D8265(桂林-北海) 71000D826507
D8267(桂林-北海) 71000D826704
D8268(北海-桂林) 73000D826807
D8269(南宁东-北海) 71000D826906
D8270(北海-南宁东) 73000D827002
K8281(济南-日照) 47000K82810F
K8282(日照-济南) 47000K82820G
K8285(济南-日照) 47000K828508
K8286(日照-济南) 47000K828607
K8287(济南-日照) 47000K828702
K8288(日照-济南) 47000K828801
D8291(南宁东-防城港北) 71000D829102
D8293(桂林北-防城港北) 71000D829305
D8294(防城港北-桂林北) 73000D829410
D8295(桂林-防城港北) 71000D829504
D8296(防城港北-桂林北) 73000D829603
T8301(长沙-永州) 62000T83010D
Z8301(曲靖-昆明) 80000Z830101
T8302(永州-长沙) 62000T83020D
D8302(北海-南宁东) 73000D830204
D8303(南宁东-北海) 71000D830302
Z8303(曲靖-昆明) 80000Z830301
Z8304(昆明-曲靖) 80000Z830401
D8305(南宁东-北海) 71000D830502
Z8305(曲靖-昆明) 80000Z830501
D8306(北海-南宁东) 73000D830605
Z8306(昆明-曲靖) 80000Z830602
D8307(南宁-北海) 71000D830702
Z8307(曲靖-昆明) 80000Z830701
D8308(北海-南宁东) 73000D830801
Z8308(昆明-曲靖) 80000Z830802
T8309(岳阳-广州) 62000T830901
Z8309(曲靖-昆明) 80000Z830901
T8310(广州-岳阳) 63000T831000
Z8310(昆明-曲靖) 80000Z831001
D8311(南宁东-北海) 71000D831105
Z8311(曲靖-昆明) 80000Z831101
D8312(北海-南宁东) 73000D831200
Z8312(昆明-曲靖) 80000Z831201
Z8313(曲靖-昆明) 80000Z831301
Z8314(昆明-曲靖) 80000Z831402
T8315(张家界-广州) 64000T831802
T8316(广州-张家界) 63000T831606
Z8316(昆明-曲靖) 80000Z831601
T8317(广州-张家界) 63000T831606
T8318(张家界-广州) 64000T831802
D8318(北海-南宁东) 73000D831800
D8319(南宁东-北海) 71000D831900
D8320(北海-南宁东) 73000D832000
K8321(聊城-济南) 47000K832402
D8321(南宁东-北海) 71000D832110
K8322(济南-聊城) 47000K832201
D8322(北海-南宁东) 73000D832200
8323(固始-信阳) 390000832301
K8323(济南-聊城) 47000K832201
8324(信阳-固始) 390000832401
K8324(聊城-济南) 47000K832402
T8325(张家界-长沙) 64000T832801
T8326(长沙-张家界) 62000T832601
T8327(长沙-张家界) 62000T832601
T8328(张家界-长沙) 64000T832801
8331(淮滨-麻城) 390000833100
T8331(石门县北-长沙) 62000T833102
8332(麻城-淮滨) 390000833200
T8332(长沙-石门县北) 62000T833203
T8333(石门县北-长沙) 62000T833304
T8334(长沙-石门县北) 62000T833404
T8335(石门县北-长沙) 62000T833504
D8335(南宁东-百色) 71000D833501
T8336(长沙-常德) 62000T833602
D8336(百色-南宁东) 71000D833601
T8337(常德-长沙) 6a000T833702
T8340(长沙-石门县北) 62000T834002
D8341(桂林-百色) 71000D834103
D8342(百色-桂林) 71000D834202
T8345(广州-茂名) 63000T834509
T8346(茂名-广州) 66000T834606
T8347(信宜-广州) 66000T834707
D8347(南宁-梧州南) 71000D834701
T8348(广州-信宜) 63000T834903
D8348(梧州南-北海) 71000D834810
T8349(广州-信宜) 63000T834903
D8349(梧州南-北海) 71000D834810
T8350(信宜-广州) 66000T834707
8351(渭南-西安) 41000083510A
T8351(坪石-广州) 63000T835106
8352(西安-渭南) 410000835203
8353(渭南-西安) 410000835309
8354(西安-渭南) 410000835401
T8354(广州-坪石) 63000T835405
8355(西安-阎良) 410000835506
K8355(连云港东-上海) 48000K8358A3
8356(阎良-西安) 410000835705
K8356(上海-连云港东) 55000K8356A4
8357(阎良-西安) 410000835705
K8357(上海-连云港东) 55000K8356A4
8358(西安-阎良) 410000835506
K8358(连云港东-上海) 48000K8358A3
8359(宝鸡-元龙) 410000835908
K8359(淮北-合肥) 53000K83598B
K8360(合肥-淮北) 53000K836090
8361(汉中-阳平关) 430000836107
K8361(阜阳-上海南) 53000K8361F1
8362(阳平关-汉中) 410000836209
K8362(上海南-阜阳) 55000K8362E1
K8363(上海南-阜阳) 55000K8362E1
K8364(阜阳-上海南) 53000K8361F1
K8365(阜阳-上海) 53000K836550
T8365(广州东-梅州) 65000T836505
K8366(上海-亳州) 55000K836650
T8366(梅州-广州东) 67000T836703
K8367(上海-亳州) 55000K836650
T8367(梅州-广州东) 67000T836703
T8368(广州东-梅州) 65000T836505
T8369(梅州-深圳) 67000T836908
T8370(深圳-梅州) 65000T837009
K8371(徐州-江山) 48000K837110
D8371(桂林-梧州南) 71000D837102
K8372(江山-淮北) 56000K8372A0
D8372(梧州南-桂林) 71000D837202
K8373(徐州-连云港东) 48000K837305
8375(西安-长武) 41000083750C
8376(长武-西安) 4i000083760D
K8379(徐州-连云港东) 48000K8379B8
T8379(广州东-汕头) 65000T837903
K8380(连云港东-徐州) 48000K8380C6
T8380(汕头-广州东) 67000T838000
8381(安康-汉中) 430000838101
K8381(合肥-黄山) 53000K838110
T8381(汕头-广州东) 67000T838000
D8381(南宁东-玉林) 71000D838120
8382(汉中-安康) 430000838201
K8382(黄山-合肥) 54000K838210
T8382(广州东-汕头) 65000T837903
D8382(玉林-南宁东) 71000D838201
D8383(南宁东-玉林) 71000D838300
D8384(玉林-南宁东) 71000D838400
K8385(亳州-上海) 53000K838540
D8385(南宁东-玉林) 71000D838500
K8386(上海-阜阳) 55000K838620
D8386(玉林-南宁东) 71000D838600
K8387(上海-阜阳) 55000K838620
D8391(桂林北-玉林) 71000D839100
D8392(玉林-桂林) 71000D839202
D8393(桂林-玉林) 71000D839300
D8394(玉林-桂林北) 71000D839400
K8399(徐州-连云港东) 48000K839903
K8401(亳州-温州) 53000K8401A1
K8402(温州-阜阳) 5a000K8402D1
K8403(温州-阜阳) 5a000K8402D1
K8409(淮北-黄山) 53000K8409A0
K8410(黄山-淮北) 54000K8410H1
K8411(连云港东-芜湖) 48000K841450
K8412(芜湖-连云港东) 54000K841251
K8413(芜湖-连云港东) 54000K841251
K8414(连云港东-芜湖) 48000K841450
K8415(亳州-合肥) 53000K841580
K8416(合肥-亳州) 53000K841660
K8417(黄山-上海) 54000K8420B1
K8418(上海-黄山) 55000K8418F1
K8419(上海-黄山) 55000K8418F1
K8420(黄山-上海) 54000K8420B1
K8421(淮北-芜湖) 53000K842132
K8422(合肥-淮北) 53000K842241
K8424(芜湖-合肥) 54000K842434
K8425(阜阳-合肥) 53000K842540
K8426(合肥-阜阳) 53000K842640
K8431(淮北-上海) 53000K843160
K8432(上海-徐州) 55000K843280
K8433(宿松-杭州) 59000K8436A0
K8434(杭州-宿松) 56000K843410
K8435(杭州-宿松) 56000K843410
K8436(宿松-杭州) 59000K8436A0
K8437(阜阳-杭州) 53000K843701
K8438(杭州-淮南) 56000K843811
K8439(淮南-合肥) 53000K843911
K8440(合肥-阜阳) 53000K844001
K8451(合肥-安庆) 53000K845130
K8452(安庆-合肥) 59000K845200
K8481(阜阳-上海) 53000K8484D5
K8482(上海-阜阳) 55000K8482D6
K8483(上海-阜阳) 55000K8482D6
K8484(阜阳-上海) 53000K8484D5
K8499(阜阳-宁波) 53000K8499E2
K8500(宁波-亳州) 5e000K850023
D8501(石柱县-重庆北) 77000D85010A
Z8501(曲靖-昆明) 80000Z850100
C8501(兰州-中川机场) 85000C850102
D8502(重庆北-石柱县) 77000D85020B
G8502(重庆北-成都东) 77000G850210
Z8502(昆明-曲靖) 80000Z850200
C8502(中川机场-兰州) 8e000C850202
G8503(成都东-重庆北) 76000G850302
D8503(石柱县-重庆北) 77000D850305
C8503(兰州-中川机场) 85000C850302
D8504(重庆北-石柱县) 77000D850407
C8504(中川机场-兰州) 8e000C850402
G8505(成都东-重庆北) 76000G850502
D8505(石柱县-重庆北) 77000D85050C
C8505(兰州-中川机场) 85000C850503
D8506(重庆北-石柱县) 77000D85060B
G8506(重庆北-成都东) 77000G850602
C8506(中川机场-兰州) 8e000C850602
C8507(兰州-中川机场) 85000C850702
G8508(重庆北-成都东) 77000G850802
C8508(中川机场-兰州) 8e000C850802
G8509(成都东-重庆北) 76000G850902
C8509(兰州-中川机场) 85000C850903
G8510(重庆北-成都东) 77000G851002
C8510(中川机场-兰州) 8e000C851002
D8511(丰都-重庆北) 77000D851103
C8511(兰州-中川机场) 85000C851103
D8512(重庆北-丰都) 77000D851203
G8512(重庆北-成都东) 77000G851210
C8512(中川机场-兰州) 8e000C851202
G8513(成都东-重庆北) 76000G851302
D8513(丰都-重庆北) 77000D851304
Z8513(曲靖-昆明) 80000Z851310
C8513(兰州-中川机场) 85000C851303
D8514(重庆北-丰都) 77000D851405
G8514(重庆北-成都东) 77000G851402
Z8514(昆明-曲靖) 80000Z851400
C8514(中川机场-兰州) 8e000C851403
G8515(成都东-重庆北) 76000G851502
D8515(丰都-重庆北) 77000D851505
C8515(兰州-中川机场) 85000C851502
D8516(重庆北-丰都) 77000D851603
G8516(重庆北-成都东) 77000G851602
C8516(中川机场-兰州) 8e000C851603
G8517(成都东-重庆北) 76000G851702
C8517(兰州-中川机场) 85000C851702
G8518(重庆北-成都东) 77000G851802
C8518(中川机场-兰州) 8e000C851802
G8519(成都东-重庆北) 76000G851903
C8519(兰州-中川机场) 85000C851903
G8520(重庆北-成都东) 77000G852002
C8520(中川机场-兰州) 8e000C852003
C8521(兰州-中川机场) 85000C852102
G8522(重庆北-成都东) 77000G852203
C8522(中川机场-兰州) 8e000C852202
G8523(成都东-重庆北) 76000G852302
C8523(兰州-中川机场) 85000C852301
G8524(重庆北-成都东) 77000G852402
C8524(中川机场-兰州) 8e000C852402
G8525(成都东-重庆北) 76000G852504
D8525(涪陵北-重庆北) 77000D852509
C8525(兰州-中川机场) 85000C852502
D8526(重庆北-涪陵北) 77000D852609
G8526(重庆北-成都东) 77000G852602
C8526(中川机场-兰州) 8e000C852601
G8527(成都东-重庆北) 76000G852702
C8527(兰州-中川机场) 85000C852701
G8528(重庆北-成都东) 77000G852802
C8528(中川机场-兰州) 8e000C852801
C8529(兰州-中川机场) 85000C852902
C8530(中川机场-兰州) 8e000C853001
G8531(成都东-重庆北) 76000G853103
D8531(长寿北-重庆北) 77000D853106
C8531(兰州-中川机场) 85000C853101
D8532(重庆北-长寿北) 77000D853206
G8532(重庆北-成都东) 77000G853210
C8532(中川机场-兰州) 8e000C853202
D8533(长寿北-重庆北) 77000D853303
C8533(兰州-中川机场) 85000C853301
D8534(重庆北-长寿北) 77000D853403
G8534(重庆北-成都东) 77000G853402
C8534(中川机场-兰州) 8e000C853401
G8535(成都东-重庆北) 76000G853502
G8536(重庆北-成都东) 77000G853602
G8537(成都东-重庆北) 76000G853702
G8538(重庆北-成都东) 77000G853802
G8540(重庆北-成都东) 77000G854003
G8541(成都东-重庆北) 76000G854102
G8543(成都东-重庆北) 76000G854301
G8544(重庆北-成都东) 77000G854402
G8545(成都东-重庆北) 76000G854501
G8546(重庆北-成都东) 77000G854610
G8547(成都东-重庆北) 76000G854702
G8549(成都东-重庆北) 76000G854901
G8550(重庆北-成都东) 77000G855001
G8551(成都东-重庆北) 76000G855101
G8552(重庆北-成都东) 77000G855201
K8553(阜阳-芜湖) 53000K8553A1
G8553(成都东-重庆北) 76000G855302
K8554(芜湖-阜阳) 54000K855482
G8555(成都东-重庆北) 76000G855504
G8556(重庆北-成都东) 77000G855602
G8557(成都东-重庆北) 76000G855710
G8558(重庆北-成都东) 77000G855810
G8559(成都东-重庆北) 76000G855904
K8563(亳州-宁波) 53000K8563A1
K8564(宁波-亳州) 5e000K856420
K8585(淮北-合肥) 53000K858510
K8586(合肥-淮北) 53000K858610
K8587(合肥-安庆) 53000K8587A1
K8588(安庆-合肥) 59000K8588B2
K8597(徐州-如东) 48000K859702
K8598(如东-徐州) 5v000K859802
K8599(徐州-南通) 48000K859940
K8600(南通-淮北) 5f000K8600C0
Z8601(楚雄-昆明) 8c000Z860403
C8601(兰州西-中川机场) 8d000C860102
Z8602(昆明-楚雄) 80000Z860203
C8602(中川机场-兰州西) 8e000C860202
Z8603(昆明-楚雄) 80000Z860203
C8603(兰州西-中川机场) 8d000C860302
Z8604(楚雄-昆明) 8c000Z860403
C8604(中川机场-兰州西) 8e000C860402
G8605(成都东-隆昌北) 76000G860520
Z8605(楚雄-昆明) 8c000Z860803
C8605(兰州西-中川机场) 8d000C860502
G8606(隆昌北-成都东) 76000G860610
Z8606(昆明-楚雄) 80000Z860605
C8606(中川机场-兰州西) 8e000C860610
G8607(成都东-内江北) 76000G860720
Z8607(昆明-楚雄) 80000Z860605
C8607(兰州西-中川机场) 8d000C860710
G8608(内江北-成都东) 76000G860810
Z8608(楚雄-昆明) 8c000Z860803
C8608(中川机场-兰州西) 8e000C860802
C8609(兰州西-中川机场) 8d000C860902
C8610(中川机场-兰州西) 8e000C861002
Z8611(楚雄-昆明) 8c000Z861402
Z8612(昆明-楚雄) 80000Z861202
Z8613(昆明-楚雄) 80000Z861202
Z8614(楚雄-昆明) 8c000Z861402
T8701(南宁-凭祥) 71000T87010E
G8701(成都东-万州北) 76000G870101
T8702(凭祥-南宁) 71000T87020C
G8702(万州北-成都东) 77000G870301
K8703(南昌-井冈山) 57000K870309
G8703(万州北-成都东) 77000G870301
K8704(井冈山-南昌) 57000K87040C
G8704(成都东-万州北) 76000G870101
G8705(成都东-万州北) 76000G870501
G8706(万州北-成都东) 77000G870701
G8707(万州北-成都东) 77000G870701
G8708(成都东-万州北) 76000G870501
G8709(成都东-万州北) 76000G870901
G8710(万州北-成都东) 77000G871101
T8711(防城港北-北海) 73000T871405
G8711(万州北-成都东) 77000G871101
T8712(北海-防城港北) 73000T871206
G8712(成都东-万州北) 76000G870901
K8713(玉山-南昌) 57000K871303
T8713(北海-防城港北) 73000T871206
G8713(成都东-万州北) 76000G871302
K8714(南昌-玉山) 57000K871402
T8714(防城港北-北海) 73000T871405
G8714(万州北-成都东) 77000G871510
K8715(景德镇-南昌) 57000K871503
T8715(防城港北-北海) 73000T871806
G8715(万州北-成都东) 77000G871510
K8716(南昌-景德镇) 57000K871603
T8716(北海-防城港北) 73000T871605
G8716(成都东-万州北) 76000G871302
K8717(南昌-萍乡) 57000K871705
T8717(北海-防城港北) 73000T871605
G8717(成都东-万州北) 76000G871701
K8718(萍乡-南昌) 57000K871805
T8718(防城港北-北海) 73000T871806
G8718(万州北-成都东) 77000G871901
T8719(防城港北-北海) 73000T872202
G8719(万州北-成都东) 77000G871901
K8720(鹰潭-上饶) 57000K872003
T8720(北海-防城港北) 73000T872002
G8720(成都东-万州北) 76000G871701
K8721(玉山-南昌) 57000K87210A
T8721(北海-防城港北) 73000T872002
G8721(成都东-万州北) 76000G872101
K8722(南昌-玉山) 57000K87220C
T8722(防城港北-北海) 73000T872202
K8723(南昌-赣州) 57000K87230B
K8724(赣州-南昌) 57000K87240F
G8724(成都东-万州北) 76000G872101
K8725(九江-定南) 57000K872510
K8726(定南-九江) 57000K872610
K8727(南昌-萍乡) 57000K87270I
K8728(萍乡-南昌) 57000K87280H
K8729(景德镇-南昌) 57000K872906
K8730(南昌-景德镇) 57000K873008
K8731(南昌-萍乡) 57000K873105
K8732(萍乡-南昌) 57000K873204
Z8801(拉萨-日喀则) 88000Z880106
D8801(哈密-乌鲁木齐) 92000D880110
Z8802(日喀则-拉萨) 88000Z880206
D8802(乌鲁木齐-哈密) 93000D880210
Z8803(拉萨-日喀则) 88000Z880304
D8803(哈密-乌鲁木齐) 92000D880310
Z8804(日喀则-拉萨) 88000Z880404
D8804(乌鲁木齐-哈密) 93000D880410
D8805(哈密-乌鲁木齐) 92000D880510
D8806(乌鲁木齐-哈密) 93000D880610
D8807(哈密-乌鲁木齐) 92000D880710
D8808(乌鲁木齐-哈密) 93000D880810
D8809(哈密-乌鲁木齐) 92000D880931
D8817(哈密-乌鲁木齐) 92000D881720
D8818(乌鲁木齐-哈密) 93000D881830
G8827(韶关-广州南) 6c000G882703
G8828(广州南-韶关) 6c000G882802
D8861(乌鲁木齐南-乌鲁木齐) 93000D886100
D8862(乌鲁木齐-乌鲁木齐南) 93000D886200
D8863(乌鲁木齐南-乌鲁木齐) 93000D886300
D8864(乌鲁木齐-乌鲁木齐南) 93000D886400
T8865(成都-西昌) 76000T88650C
D8865(乌鲁木齐南-乌鲁木齐) 93000D886500
T8866(西昌-成都) 76000T88660G
D8866(乌鲁木齐-乌鲁木齐南) 93000D886600
D8867(乌鲁木齐南-乌鲁木齐) 93000D886700
D8868(乌鲁木齐-乌鲁木齐南) 93000D886800
T8869(成都-攀枝花) 76000T88690P
D8869(乌鲁木齐南-乌鲁木齐) 93000D886900
T8870(攀枝花-成都) 76000T88700M
D8870(乌鲁木齐-乌鲁木齐南) 93000D887000
D8871(乌鲁木齐南-乌鲁木齐) 93000D887100
D8872(乌鲁木齐-乌鲁木齐南) 93000D887200
D8873(乌鲁木齐南-乌鲁木齐) 93000D887300
D8874(乌鲁木齐-乌鲁木齐南) 93000D887400
D8875(乌鲁木齐南-乌鲁木齐) 93000D887500
D8876(乌鲁木齐-乌鲁木齐南) 93000D887600
G8891(长沙南-广州南) 6c000G889101
G8892(广州南-长沙南) 6c000G889201
G8897(广州南-福田) 6c000G889702
T8897(成都东-贵阳) 76000T890005
G8898(福田-广州南) 6i000G889802
T8898(贵阳-成都东) 78000T889805
T8899(贵阳-成都东) 78000T889805
T8900(成都东-贵阳) 76000T890005
G8901(北京南-天津西) 24000G890100
G8902(天津西-北京南) 25000G890201
G8903(南平北-福州) 5y000G890300
G8904(福州-南平北) 58000G890401
G8905(衡阳东-深圳北) 6c000G890501
G8906(深圳北-衡阳东) 6i000G890601
G8907(北京西-石家庄) 24000G890700
G8908(石家庄-北京西) 26000G890800
G8909(衡阳东-深圳北) 6c000G890901
D8909(西宁-门源) 88000D890909
G8910(深圳北-衡阳东) 6i000G891001
D8910(门源-西宁) 88000D891009
G8911(北京南-天津西) 24000G891100
G8912(天津西-北京南) 25000G891201
G8917(北京南-唐山) 24000G891700
G8918(唐山-北京南) 25000G891800
G8923(北京南-秦皇岛) 24000G892301
G8924(秦皇岛-北京南) 25000G892404
D8927(福鼎-福州南) 5n000D892704
G8928(天津西-北京南) 25000G892800
D8928(福州南-福鼎) 5n000D892804
D8931(厦门-诏安) 58000D893100
D8932(诏安-厦门) 5n000D893200
G8933(长沙南-永州) 6c000G893302
G8934(永州-长沙南) 62000G893402
G8935(北京南-德州东) 24000G893500
D8935(赣州-瑞金) 57000D893501
G8936(德州东-北京南) 2d000G893600
D8936(瑞金-赣州) 57000D893601
G8937(北京西-定州东) 24000G893702
G8938(定州东-北京西) 26000G893802
G8953(北京西-保定东) 24000G895300
G8954(保定东-北京西) 26000G895401
D8969(南宁东-百色) 71000D896901
